crop_id,crop_type,soil_type,season,temperature_c,humidity_pct,rainfall_mm,nitrogen_ppm,phosphorus_ppm,potassium_ppm,disease_label,disease_severity,yield_kg_per_hectare,quality_score,is_diseased,npk_total,yield_category
833,Tomato,Loamy,Autumn,19.4,35.3,126.3,147.7,48.2,176.5,Rust,0.7,22283.9,7.0,1,372.4,Very High
834,Rice,Loamy,Winter,32.3,38.2,10.2,70.4,56.8,248.0,Root Rot,0.11,3812.6,5.48,1,375.2,Medium
835,Potato,Silty,Summer,31.4,37.7,269.2,135.8,49.4,173.3,Root Rot,0.91,12164.3,7.25,1,358.5,High
836,Wheat,Loamy,Winter,37.3,71.0,222.2,71.0,61.8,190.0,Healthy,0.0,3750.7,8.67,0,322.8,Medium
837,Potato,Loamy,Winter,21.4,58.5,152.6,92.3,75.9,69.4,Rust,0.18,20762.7,6.14,1,237.6,Very High
838,Corn,Silty,Autumn,19.7,50.7,53.5,30.0,66.0,196.9,Healthy,0.0,5605.8,9.95,0,292.9,Medium
839,Rice,Loamy,Spring,20.4,40.8,86.4,78.1,21.8,83.9,Root Rot,0.57,3552.3,8.04,1,183.8,Medium
840,Corn,Loamy,Summer,12.9,65.9,152.6,33.6,49.9,57.9,Rust,0.78,4265.9,7.24,1,141.4,Medium
841,Potato,Clay,Autumn,16.1,91.2,171.3,112.5,44.1,216.2,Leaf Blight,0.11,21027.2,6.26,1,372.79999999999995,Very High
842,Wheat,Silty,Winter,17.9,86.2,297.9,112.4,13.7,120.7,Healthy,0.0,3441.6,5.4,0,246.8,Medium
843,Rice,Loamy,Autumn,23.6,77.8,201.6,20.4,56.6,228.5,Healthy,0.0,4266.6,5.19,0,305.5,Medium
844,Wheat,Clay,Spring,17.4,68.1,261.6,40.8,19.7,144.0,Rust,0.39,3256.6,6.55,1,204.5,Medium
845,Rice,Clay,Summer,10.1,34.4,167.3,39.2,18.4,133.6,Root Rot,0.35,3520.0,5.65,1,191.2,Medium
846,Tomato,Sandy,Autumn,35.2,86.9,200.4,78.6,52.3,169.6,Rust,0.31,25087.2,7.0,1,300.5,Very High
847,Corn,Loamy,Winter,39.1,51.2,198.7,26.2,39.9,113.8,Healthy,0.0,5036.2,5.57,0,179.89999999999998,Medium
848,Tomato,Silty,Winter,30.6,31.9,80.4,40.1,68.8,131.8,Leaf Blight,0.8,20300.5,5.94,1,240.70000000000002,Very High
849,Corn,Silty,Winter,22.0,89.3,80.5,111.9,30.5,213.7,Powdery Mildew,0.71,3833.1,5.15,1,356.1,Medium
850,Tomato,Sandy,Spring,38.4,69.9,98.9,94.7,6.5,194.4,Leaf Blight,0.62,20303.1,7.34,1,295.6,Very High
851,Wheat,Clay,Spring,25.6,53.5,59.5,32.0,45.2,221.9,Powdery Mildew,0.92,2389.1,4.45,1,299.1,Low
852,Rice,Sandy,Spring,11.1,31.3,282.1,24.4,34.8,147.0,Powdery Mildew,0.4,3457.5,5.09,1,206.2,Medium
853,Corn,Sandy,Spring,18.2,38.0,235.2,101.7,14.8,198.1,Healthy,0.0,5054.5,6.35,0,314.6,Medium
854,Wheat,Silty,Spring,10.4,84.0,181.5,31.3,60.2,208.5,Healthy,0.0,3052.6,5.97,0,300.0,Medium
855,Potato,Clay,Autumn,18.2,43.2,79.3,101.8,40.4,108.2,Powdery Mildew,0.81,13216.4,4.14,1,250.39999999999998,High
856,Tomato,Sandy,Winter,10.5,62.3,118.1,62.2,46.0,71.7,Rust,0.35,24131.4,5.48,1,179.9,Very High
857,Wheat,Silty,Spring,29.3,51.6,242.9,146.6,12.2,83.9,Root Rot,0.79,2356.0,7.11,1,242.7,Low
858,Tomato,Silty,Summer,11.8,62.1,123.6,113.7,67.6,57.3,Rust,0.32,23345.2,7.63,1,238.60000000000002,Very High
859,Potato,Sandy,Winter,26.4,50.3,195.6,55.1,58.2,152.9,Root Rot,0.88,12058.5,6.84,1,266.20000000000005,High
860,Wheat,Clay,Winter,13.8,30.9,156.0,27.0,19.8,223.9,Healthy,0.0,3422.0,5.57,0,270.7,Medium
861,Tomato,Silty,Summer,32.5,65.6,119.8,51.5,37.7,108.8,Root Rot,0.25,29455.5,8.89,1,198.0,Very High
862,Corn,Sandy,Summer,18.7,74.5,240.8,143.3,32.8,170.9,Rust,0.39,5184.5,6.5,1,347.0,Medium
863,Rice,Sandy,Summer,25.7,83.9,2.9,68.3,16.3,63.4,Powdery Mildew,0.93,3012.6,7.13,1,148.0,Medium
864,Corn,Silty,Autumn,12.8,70.6,178.3,19.3,52.7,226.7,Leaf Blight,0.28,4288.9,6.16,1,298.7,Medium
865,Wheat,Silty,Autumn,21.0,79.9,280.3,88.6,53.1,90.5,Leaf Blight,0.35,3299.6,7.13,1,232.2,Medium
866,Wheat,Clay,Summer,33.9,68.2,229.8,56.2,62.9,168.4,Leaf Blight,0.35,2795.9,5.72,1,287.5,Low
867,Potato,Sandy,Summer,12.7,82.2,43.9,33.1,70.6,114.7,Root Rot,0.29,15042.2,8.66,1,218.39999999999998,High
868,Wheat,Silty,Autumn,19.1,79.4,72.2,65.1,63.0,191.2,Leaf Blight,0.56,2666.9,5.64,1,319.29999999999995,Low
869,Potato,Sandy,Summer,38.4,84.2,213.4,127.6,47.0,148.0,Powdery Mildew,0.58,17126.2,7.39,1,322.6,High
870,Wheat,Sandy,Spring,36.0,85.6,231.2,58.4,36.8,173.4,Rust,0.91,2327.6,6.82,1,268.6,Low
871,Rice,Clay,Summer,23.3,64.2,1.7,53.5,12.1,123.8,Root Rot,0.44,4189.9,5.44,1,189.39999999999998,Medium
872,Wheat,Silty,Winter,11.3,75.2,75.9,97.5,77.8,214.7,Rust,0.35,3142.9,8.34,1,390.0,Medium
873,Tomato,Silty,Spring,11.1,31.9,268.3,31.4,60.2,224.2,Rust,0.67,21896.1,4.52,1,315.79999999999995,Very High
874,Tomato,Clay,Autumn,12.9,65.4,295.0,37.2,51.1,53.3,Healthy,0.0,26004.4,9.19,0,141.60000000000002,Very High
875,Corn,Loamy,Spring,38.2,56.2,251.3,103.7,9.9,215.0,Leaf Blight,0.92,3566.6,5.44,1,328.6,Medium
876,Corn,Clay,Autumn,28.3,74.8,122.8,98.9,68.2,238.2,Healthy,0.0,4959.8,6.56,0,405.3,Medium
877,Potato,Clay,Winter,12.6,89.7,54.8,22.1,28.8,175.3,Powdery Mildew,0.21,18134.5,4.78,1,226.20000000000002,High
878,Rice,Loamy,Winter,12.4,77.1,74.0,127.2,53.2,230.3,Healthy,0.0,4118.7,5.96,0,410.70000000000005,Medium
879,Rice,Sandy,Autumn,14.2,50.5,67.8,36.4,71.3,85.4,Powdery Mildew,0.15,4491.3,6.18,1,193.1,Medium
880,Tomato,Loamy,Autumn,33.2,64.0,248.9,106.2,17.8,239.9,Powdery Mildew,0.18,26630.2,7.5,1,363.9,Very High
881,Rice,Silty,Autumn,29.4,74.3,86.6,57.9,77.6,160.3,Rust,0.61,3905.9,7.12,1,295.8,Medium
882,Corn,Sandy,Autumn,16.5,47.0,276.6,82.4,52.3,145.0,Healthy,0.0,5521.9,7.34,0,279.7,Medium
883,Corn,Clay,Autumn,31.0,70.9,260.8,11.1,36.6,116.9,Powdery Mildew,0.61,4355.5,6.73,1,164.60000000000002,Medium
884,Wheat,Silty,Summer,32.6,58.5,185.0,93.1,57.1,196.2,Leaf Blight,0.92,2083.4,5.33,1,346.4,Low
885,Rice,Silty,Winter,19.0,93.1,263.2,116.8,72.6,151.4,Powdery Mildew,0.75,3245.4,5.51,1,340.79999999999995,Medium
886,Corn,Sandy,Autumn,36.6,92.7,282.9,37.8,77.9,200.4,Rust,0.46,3853.2,4.87,1,316.1,Medium
887,Corn,Loamy,Summer,34.0,59.8,49.6,10.1,16.1,226.6,Healthy,0.0,6276.0,6.51,0,252.8,Medium
888,Wheat,Clay,Summer,14.6,66.1,232.7,10.7,16.9,70.0,Leaf Blight,0.31,2793.1,7.03,1,97.6,Low
889,Tomato,Silty,Summer,32.9,36.2,38.6,116.8,15.0,204.7,Leaf Blight,0.92,19918.1,6.87,1,336.5,High
890,Tomato,Silty,Spring,16.7,69.6,230.4,61.7,30.5,214.6,Rust,0.45,21438.8,6.97,1,306.8,Very High
891,Tomato,Sandy,Winter,15.6,43.7,130.6,57.5,54.1,135.1,Healthy,0.0,31310.2,6.42,0,246.7,Very High
892,Tomato,Silty,Summer,14.9,74.4,250.3,75.1,11.2,187.2,Root Rot,0.13,32352.0,5.29,1,273.5,Very High
893,Tomato,Sandy,Winter,30.6,30.8,196.1,103.8,36.7,60.9,Healthy,0.0,26948.0,7.12,0,201.4,Very High
894,Wheat,Loamy,Winter,31.4,84.9,291.5,25.6,18.4,134.8,Rust,0.83,2624.3,6.61,1,178.8,Low
895,Wheat,Loamy,Summer,25.4,69.9,261.7,70.9,39.9,58.0,Leaf Blight,0.11,3795.9,9.03,1,168.8,Medium
896,Tomato,Loamy,Autumn,22.8,73.9,230.1,13.3,25.0,108.6,Powdery Mildew,0.15,29040.3,6.77,1,146.89999999999998,Very High
897,Tomato,Clay,Autumn,32.0,64.5,118.9,34.5,45.1,75.2,Powdery Mildew,0.37,21999.1,5.09,1,154.8,Very High
898,Tomato,Silty,Summer,37.6,88.7,279.7,124.9,47.7,58.1,Root Rot,0.9,18309.4,4.84,1,230.70000000000002,High
899,Wheat,Clay,Winter,25.4,77.2,101.3,99.1,27.6,130.1,Leaf Blight,0.65,2763.9,4.77,1,256.79999999999995,Low
900,Corn,Silty,Spring,33.8,67.1,298.5,96.2,45.4,208.7,Healthy,0.0,6055.8,8.47,0,350.29999999999995,Medium
901,Wheat,Silty,Autumn,32.4,80.6,83.1,104.0,50.3,231.9,Powdery Mildew,0.62,2407.1,6.83,1,386.20000000000005,Low
902,Corn,Clay,Winter,29.7,47.9,138.7,120.6,52.6,69.4,Healthy,0.0,5346.9,6.12,0,242.6,Medium
903,Corn,Silty,Winter,29.0,51.4,116.7,140.2,5.9,118.1,Leaf Blight,0.16,4820.3,6.41,1,264.2,Medium
904,Tomato,Sandy,Summer,30.2,46.6,9.7,129.3,77.6,176.3,Leaf Blight,0.52,25489.0,6.59,1,383.20000000000005,Very High
905,Corn,Loamy,Autumn,18.8,50.5,202.4,14.1,51.9,83.3,Healthy,0.0,5017.5,6.76,0,149.3,Medium
906,Tomato,Loamy,Winter,39.7,54.4,161.3,63.0,76.2,74.7,Root Rot,1.0,15426.4,4.89,1,213.89999999999998,High
907,Rice,Sandy,Summer,33.0,94.0,293.7,87.0,31.4,93.6,Healthy,0.0,4595.5,9.5,0,212.0,Medium
908,Corn,Loamy,Winter,16.8,56.3,227.0,50.1,74.3,81.4,Powdery Mildew,0.79,3909.0,7.15,1,205.8,Medium
909,Tomato,Silty,Summer,30.5,36.4,174.0,68.5,36.4,87.8,Powdery Mildew,0.1,31650.0,4.99,1,192.7,Very High
910,Rice,Clay,Winter,38.4,51.1,75.0,89.7,40.4,68.2,Leaf Blight,0.65,3333.4,5.52,1,198.3,Medium
911,Potato,Sandy,Winter,21.1,86.9,52.6,141.2,74.1,114.5,Root Rot,0.6,16857.3,5.3,1,329.79999999999995,High
912,Wheat,Silty,Summer,33.9,93.2,150.1,25.6,50.3,116.3,Leaf Blight,0.62,2599.8,7.82,1,192.2,Low
913,Rice,Clay,Spring,30.5,56.4,155.9,75.8,33.9,206.6,Leaf Blight,0.52,4058.5,8.26,1,316.29999999999995,Medium
914,Potato,Clay,Winter,24.4,77.2,87.9,65.8,66.7,203.8,Healthy,0.0,21294.8,6.82,0,336.3,Very High
915,Potato,Sandy,Autumn,32.7,67.7,237.5,111.1,32.5,181.3,Root Rot,0.49,14266.5,4.87,1,324.9,High
916,Rice,Clay,Winter,37.0,62.0,73.4,46.4,27.1,138.9,Root Rot,0.29,3497.2,8.16,1,212.4,Medium
917,Corn,Sandy,Summer,25.7,31.7,264.1,88.9,58.5,111.3,Rust,0.35,4071.2,7.68,1,258.7,Medium
918,Potato,Loamy,Summer,32.3,75.2,44.0,50.9,33.8,177.4,Powdery Mildew,0.53,15475.7,4.32,1,262.1,High
919,Rice,Loamy,Autumn,31.6,78.5,298.8,66.8,51.4,84.1,Rust,0.37,3930.9,5.98,1,202.29999999999998,Medium
920,Rice,Loamy,Winter,36.0,61.5,50.7,83.5,18.2,229.4,Rust,0.87,2770.5,3.75,1,331.1,Low
921,Wheat,Sandy,Autumn,28.3,77.4,35.9,37.6,42.4,163.9,Powdery Mildew,0.3,2808.7,7.46,1,243.9,Low
922,Wheat,Loamy,Spring,22.0,36.4,98.9,19.4,46.5,157.0,Rust,0.91,2387.2,6.33,1,222.9,Low
923,Wheat,Sandy,Summer,17.7,78.1,206.9,101.1,23.4,187.9,Healthy,0.0,3444.0,7.28,0,312.4,Medium
924,Wheat,Sandy,Spring,37.2,38.6,90.8,39.1,23.3,202.3,Rust,0.34,2822.1,6.63,1,264.70000000000005,Low
925,Wheat,Clay,Summer,24.3,58.7,142.8,24.0,49.2,169.7,Rust,0.89,1950.4,4.76,1,242.89999999999998,Low
926,Wheat,Silty,Summer,27.7,71.3,226.7,148.9,23.9,131.4,Rust,0.49,3155.9,5.42,1,304.20000000000005,Medium
927,Rice,Loamy,Autumn,36.0,46.2,82.6,88.6,28.2,138.0,Powdery Mildew,0.56,3506.9,8.23,1,254.8,Medium
928,Rice,Silty,Winter,14.9,34.3,129.6,52.6,74.4,138.6,Root Rot,0.11,4809.7,7.92,1,265.6,Medium
929,Potato,Sandy,Summer,19.2,49.8,229.9,76.1,56.4,235.5,Leaf Blight,0.27,15745.8,5.56,1,368.0,High
930,Rice,Sandy,Summer,28.3,40.2,287.0,147.4,54.0,207.7,Powdery Mildew,0.24,4393.1,8.26,1,409.1,Medium
931,Corn,Loamy,Autumn,14.3,51.7,106.2,114.3,38.7,135.1,Leaf Blight,0.94,3403.2,5.0,1,288.1,Medium
932,Tomato,Silty,Spring,39.1,53.0,241.6,146.5,62.5,53.9,Healthy,0.0,32360.0,8.52,0,262.9,Very High
933,Rice,Loamy,Winter,33.7,51.2,168.0,37.9,21.1,150.6,Powdery Mildew,0.37,3688.5,8.25,1,209.6,Medium
934,Wheat,Loamy,Winter,38.2,68.5,285.6,142.5,63.6,128.0,Healthy,0.0,3230.3,9.8,0,334.1,Medium
935,Tomato,Silty,Spring,13.0,71.6,82.8,61.7,74.3,72.2,Leaf Blight,0.35,26625.9,5.08,1,208.2,Very High
936,Wheat,Sandy,Summer,27.7,67.3,168.6,71.4,29.6,159.3,Powdery Mildew,0.98,2276.4,5.86,1,260.3,Low
937,Potato,Sandy,Spring,36.1,75.5,221.7,144.0,32.1,204.5,Rust,0.84,14035.2,6.53,1,380.6,High
938,Rice,Loamy,Autumn,16.0,93.1,77.7,94.5,75.0,78.1,Leaf Blight,0.39,3487.7,7.25,1,247.6,Medium
939,Tomato,Clay,Autumn,10.5,58.4,9.6,80.6,64.9,208.0,Root Rot,0.83,21832.2,5.6,1,353.5,Very High
940,Potato,Clay,Spring,26.0,81.9,253.9,22.3,74.2,172.0,Powdery Mildew,0.67,15669.6,7.96,1,268.5,High
941,Wheat,Sandy,Autumn,12.2,72.1,101.9,83.9,56.9,214.0,Root Rot,0.84,2300.1,5.36,1,354.8,Low
942,Wheat,Silty,Spring,10.3,51.0,45.1,129.8,48.8,203.6,Root Rot,0.62,2242.2,6.24,1,382.20000000000005,Low
943,Rice,Sandy,Summer,33.2,43.4,54.5,13.7,50.1,218.9,Rust,0.93,3159.4,6.41,1,282.7,Medium
944,Potato,Loamy,Summer,29.7,43.1,49.0,148.7,22.5,234.0,Powdery Mildew,0.96,11682.3,6.31,1,405.2,High
945,Wheat,Clay,Winter,10.8,86.4,256.3,39.2,8.7,137.7,Leaf Blight,0.89,2554.5,4.39,1,185.6,Low
946,Tomato,Sandy,Spring,14.9,43.6,282.2,113.7,31.9,249.1,Rust,0.83,17592.2,5.31,1,394.7,High
947,Rice,Loamy,Winter,17.7,37.3,137.1,11.0,65.3,130.1,Healthy,0.0,4904.7,9.29,0,206.39999999999998,Medium
948,Corn,Silty,Autumn,16.9,75.6,195.1,123.4,70.7,53.2,Powdery Mildew,0.95,3754.3,7.02,1,247.3,Medium
949,Corn,Sandy,Summer,26.9,38.3,46.7,107.3,62.2,62.2,Healthy,0.0,4907.2,9.01,0,231.7,Medium
950,Corn,Silty,Summer,15.2,63.7,45.4,123.3,55.2,123.0,Powdery Mildew,0.66,4440.6,7.72,1,301.5,Medium
951,Rice,Loamy,Winter,28.8,89.1,79.6,55.0,63.7,116.3,Healthy,0.0,4496.7,9.44,0,235.0,Medium
952,Wheat,Silty,Summer,14.7,31.0,269.2,22.9,79.1,72.5,Leaf Blight,0.92,1911.1,5.34,1,174.5,Low
953,Tomato,Clay,Autumn,24.3,88.5,77.1,55.2,45.5,241.4,Rust,0.5,26569.8,7.09,1,342.1,Very High
954,Wheat,Sandy,Summer,16.6,38.4,282.7,41.6,11.2,69.0,Root Rot,0.54,3016.6,5.88,1,121.8,Medium
955,Potato,Loamy,Summer,31.9,49.6,213.1,74.7,49.3,153.4,Healthy,0.0,18498.7,9.94,0,277.4,High
956,Corn,Sandy,Spring,32.4,82.0,189.6,121.2,78.5,52.9,Leaf Blight,0.4,4446.4,7.19,1,252.6,Medium
957,Rice,Silty,Winter,35.7,42.2,260.9,145.9,35.4,248.5,Leaf Blight,0.46,3134.1,6.26,1,429.8,Medium
958,Corn,Loamy,Autumn,39.9,42.1,102.3,132.1,62.9,141.3,Rust,0.5,4723.3,4.66,1,336.3,Medium
959,Corn,Silty,Spring,38.9,38.2,68.1,74.0,13.3,160.1,Rust,0.34,5154.0,5.82,1,247.39999999999998,Medium
960,Corn,Clay,Summer,21.9,91.2,299.6,37.3,68.0,94.4,Powdery Mildew,0.51,4448.0,4.31,1,199.7,Medium
961,Corn,Clay,Autumn,26.2,75.1,299.2,33.3,16.9,186.1,Rust,0.64,3664.5,6.61,1,236.29999999999998,Medium
962,Potato,Sandy,Winter,35.7,48.1,287.7,142.8,27.2,230.2,Leaf Blight,0.86,14108.3,7.32,1,400.2,High
963,Tomato,Loamy,Spring,12.2,76.0,200.4,39.2,60.0,168.8,Root Rot,0.39,27002.9,4.71,1,268.0,Very High
964,Tomato,Sandy,Winter,33.6,72.0,117.3,37.1,67.6,64.1,Leaf Blight,0.23,29875.0,9.14,1,168.79999999999998,Very High
965,Corn,Sandy,Summer,23.3,73.7,228.2,11.5,13.8,112.2,Leaf Blight,0.9,3122.4,4.02,1,137.5,Medium
966,Potato,Clay,Winter,14.6,87.2,226.3,110.8,70.6,239.9,Root Rot,0.31,17195.6,4.72,1,421.29999999999995,High
967,Corn,Silty,Summer,36.3,74.9,238.3,116.2,21.8,70.6,Healthy,0.0,5709.4,9.99,0,208.6,Medium
968,Potato,Silty,Winter,22.7,71.5,259.6,49.2,59.3,105.2,Rust,0.88,11954.1,4.61,1,213.7,High
969,Potato,Loamy,Spring,10.4,76.4,145.7,92.0,21.6,136.8,Powdery Mildew,0.48,17790.4,5.42,1,250.4,High
970,Tomato,Silty,Spring,28.0,68.4,238.1,143.6,48.2,73.5,Rust,0.65,22637.0,7.1,1,265.3,Very High
971,Corn,Silty,Winter,31.5,32.6,194.1,71.6,39.6,222.7,Rust,0.71,4415.0,4.08,1,333.9,Medium
972,Tomato,Sandy,Spring,28.9,51.4,87.7,67.7,7.1,141.3,Root Rot,0.7,18526.2,7.47,1,216.10000000000002,High
973,Corn,Loamy,Winter,33.5,51.1,209.7,98.9,62.6,82.1,Powdery Mildew,0.42,5215.2,6.81,1,243.6,Medium
974,Potato,Sandy,Winter,35.7,51.7,184.9,113.6,67.7,95.5,Powdery Mildew,0.77,14891.8,7.03,1,276.8,High
975,Wheat,Loamy,Winter,29.2,79.2,60.6,129.8,41.4,117.4,Healthy,0.0,3646.4,7.19,0,288.6,Medium
976,Corn,Clay,Summer,27.5,89.1,210.1,88.5,61.8,157.7,Leaf Blight,0.96,3207.9,4.98,1,308.0,Medium
977,Wheat,Silty,Autumn,14.4,52.1,106.1,28.6,33.9,219.0,Leaf Blight,0.18,3454.2,8.21,1,281.5,Medium
978,Corn,Sandy,Winter,34.8,46.0,46.5,149.0,7.0,94.9,Rust,0.61,3636.9,6.92,1,250.9,Medium
979,Rice,Sandy,Summer,10.4,45.8,6.2,95.7,67.8,132.9,Leaf Blight,0.89,2846.1,5.69,1,296.4,Low
980,Potato,Silty,Winter,32.4,75.9,294.6,122.5,24.8,124.0,Leaf Blight,0.47,17935.0,8.16,1,271.3,High
981,Rice,Sandy,Autumn,35.8,94.1,74.1,85.4,14.7,246.2,Powdery Mildew,0.59,3001.8,7.34,1,346.3,Medium
982,Potato,Sandy,Autumn,31.5,71.9,166.2,147.9,39.9,164.9,Root Rot,0.58,13539.0,4.35,1,352.70000000000005,High
983,Potato,Sandy,Spring,26.8,66.3,17.3,58.7,70.1,79.6,Root Rot,0.55,15301.3,7.02,1,208.4,High
984,Wheat,Clay,Winter,22.9,79.7,40.0,65.5,54.6,112.0,Powdery Mildew,0.61,3001.1,6.93,1,232.1,Medium
985,Corn,Silty,Summer,33.0,93.7,176.1,130.8,77.8,60.6,Powdery Mildew,0.31,5249.3,7.96,1,269.20000000000005,Medium
986,Potato,Clay,Spring,25.9,77.5,219.8,44.8,50.1,201.8,Healthy,0.0,21647.7,5.9,0,296.70000000000005,Very High
987,Rice,Silty,Spring,20.0,36.1,121.1,108.1,56.4,211.0,Healthy,0.0,4701.7,6.91,0,375.5,Medium
988,Tomato,Loamy,Autumn,15.3,58.0,75.6,22.7,24.5,90.1,Leaf Blight,0.86,17808.4,5.01,1,137.3,High
989,Wheat,Loamy,Spring,36.4,34.0,167.1,105.6,12.2,50.3,Powdery Mildew,0.51,2446.7,8.41,1,168.1,Low
990,Wheat,Loamy,Spring,34.0,66.9,112.5,19.7,17.9,177.3,Healthy,0.0,3318.2,7.49,0,214.9,Medium
991,Potato,Sandy,Autumn,27.2,87.9,211.9,133.2,18.3,79.8,Leaf Blight,0.98,10689.7,6.42,1,231.3,High
992,Wheat,Clay,Autumn,38.1,37.0,204.9,92.6,17.6,69.9,Rust,0.13,3355.4,5.73,1,180.1,Medium
993,Rice,Silty,Winter,38.3,73.5,19.6,44.5,15.6,242.1,Rust,0.93,3197.2,5.37,1,302.2,Medium
994,Tomato,Silty,Spring,35.4,35.9,196.4,137.7,47.2,190.4,Healthy,0.0,28724.9,7.61,0,375.29999999999995,Very High
995,Potato,Sandy,Autumn,38.3,57.7,130.5,21.5,6.8,70.9,Leaf Blight,0.35,15319.1,6.99,1,99.2,High
996,Potato,Loamy,Spring,25.8,32.7,284.0,53.0,49.1,230.1,Root Rot,0.38,19464.8,6.83,1,332.2,High
997,Corn,Clay,Autumn,21.5,52.9,161.3,125.3,56.3,136.8,Healthy,0.0,5556.6,7.54,0,318.4,Medium
998,Rice,Sandy,Spring,23.7,42.1,66.5,54.8,58.6,149.1,Rust,0.43,3948.6,6.84,1,262.5,Medium
999,Potato,Silty,Summer,37.0,37.6,87.1,136.6,54.5,233.0,Healthy,0.0,17271.4,6.65,0,424.1,High
1000,Rice,Silty,Spring,14.7,68.9,186.5,46.1,74.2,186.1,Root Rot,0.84,2873.1,6.4,1,306.4,Low
